"","nLABO","GRID","DoY","HEIGHT","night_hrs","nUwind","nVwind","nWNDsp_mean","nPRES","nPresChange","nRH","nCloud","nTotRain","nMoon"
"6955",0,"45",142,45,8.27472222222222,-2.3685475,2.63335625,3.55555203816492,97434.375,95,66.7500625,18,0,81.7464791630998
"5193",0,"41",212,105,8.5125,-1.28858625,0.460138375,1.78622568903079,96791.5,37,84.5001125,28.5003475001444,7.74,0.725929362879817
"3630",10,"32",151,45,7.94916666666667,0.08344625,2.94724475,4.3978984920653,96595,29,78.125175,89.0005125,2.7,0.956659351895171
"4912",0,"41",130,105,8.585,7.04635375,0.2767128625,7.09152656250749,96264.625,-151,75.87515,77.9997,0,0.000138486133181582
"2448",0,"25",249,65,10.1919444444444,-1.08682668,-1.1201302,1.95050088001414,96843.7,-194,91.89998,52.00021,0.63,6.91599210497104
"7426",0,"45",209,85,8.50222222222222,0.78399525,-1.1788597875,1.55688148309018,97073.5,-111,86.5000375,8.5,0,15.4569525803358
"3750",0,"32",305,45,12.6433333333333,1.155552,0.156805769230769,2.09233737940991,96219.3692307692,-604.299999999988,81.4240692307692,23.3846153846154,0,0.130621325497356
"4626",0,"41",265,65,10.9041666666667,-2.37092081818182,-0.547390545454545,3.68601080160442,97155.8181818182,-261,81.6365727272727,66.9094818181818,1.08,17.8353988933676
"1082",0,"21",290,45,12.03,0.277863916666667,-0.491209233333333,1.04550826952005,95107.1166666667,484.299999999988,93.3484416666667,60.3333333333333,0,39.0759429423034
"969",0,"21",153,45,7.87305555555556,0.301657875,-1.0033595,1.15850542650073,96618.25,-48,69.62515,8.25,0,1.01073263218465
"4164",0,"34",93,65,10.2786111111111,1.3809744,1.60133393,2.16850383047576,98254.5,50,55.40005,0,0,99.9221589074498
"2360",0,"25",149,65,8.07277777777778,0.92016525,-6.7883125,6.85729722227205,97230.5,-246,81.3751125,95.000275,0,2.42258031607828
"821",0,"21",112,45,9.36111111111111,-0.259858505,-0.9660944,1.33424136451097,96502.4,-44,56.50002,1.8,0,9.0981201791824
"4598",0,"41",237,65,9.59361111111111,-0.06362871,-0.6612771,1.1109288432381,97392.6,-142,82.00017,0,0,58.5893428261532
"8176",0,"51",243,85,9.86333333333333,-0.01836838,-0.9588477,1.00251879238959,98419.6,-95.6000000000058,91.72273,85.60096,0,0
"683",0,"14",199,85,8.15166666666667,-2.190731,-0.751162,2.42665238279236,96279.4285714286,-214,86.0005,25.1429942857143,3.6,72.2472423174322
"2315",0,"25",101,65,9.91916666666667,-0.907789333333333,5.12722,5.2152817495852,96557.4444444444,359,57.1111888888889,45.5556,0,7.33965653168916
"9482",0,"55",147,85,8.12944444444445,-0.82354925,0.2726949625,0.985055637760272,98039,6,78.7501375,98.000125,0,1.45964008627108
"8586",0,"52",282,65,11.6733333333333,0.481167433333333,-1.99140883333333,2.1078399800635,98359.2666666667,-414.299999999988,71.471475,6.25,0,19.5320480703712
"2252",0,"24",236,85,9.57833333333333,-0.25780255,1.7523164,2.97717421598265,96155.62,-400,87.06142,54.39992,2.52,20.4417060232429
"4834",0,"41",255,65,10.4222222222222,-1.367809,4.31244,4.52650058671426,96528,214.400000000009,76.38392,0,0,45.6618364764712
"5394",0,"42",84,65,10.6988888888889,-0.4262784,0.486461251,1.2812229211146,97032.8,161,81.40018,0,0,87.1614265804128
"60",0,"12",171,85,7.70305555555556,-0.00679612499999998,-0.130709375,1.12132494996816,96043.75,-235,84.75015,38.0001,0,5.21527315813662
"9065",0,"54",149,45,8.04638888888889,1.1985155,0.00341333749999999,1.29082078966439,97708.5,-395,85.5000625,26.25,0,22.1335637035917
"7171",0,"45",186,85,7.90166666666667,-0.779303125,3.754909125,4.51039508126859,96560.25,-17,75.8749625,96.500075,0,2.75123484714826
"5977",0,"42",306,105,12.6836111111111,-2.13666846153846,-2.70378,3.48257015833763,97112.0384615385,-234.399999999994,46.0294923076923,60.0004,0.72,0.244178627972922
"6253",162,"43",192,45,7.95638888888889,-1.476362625,5.59565,5.79716512913448,96516.25,151,74.500075,13.5,0,12.5391064334336
"2336",0,"25",125,65,8.87333333333333,-2.76111222222222,3.90016,4.86268642727349,96689.4444444444,399,78.8890555555556,89.3336111111111,2.7,8.46333235921135
"8498",0,"52",194,65,7.96666666666667,-0.6770545,2.62968,2.75165204129894,96965.625,150,92.3750875,4.25,0,28.2378108271932
"7053",0,"45",265,45,10.9080555555556,-0.481369881818182,5.26342454545455,5.32486610471601,96856.2181818182,195.699999999997,67.5,11.3636363636364,0,40.4701861077073
"9101",0,"54",185,45,7.84555555555556,-1.087266125,1.136630125,1.64416245501723,97512,172,93.1251375,100,1.08,0
"7873",0,"51",164,85,7.70111111111111,-0.679690375,0.623926,1.08230374172346,97506.25,-43,90.750175,14.5,0,0.622243013479214
"1109",0,"22",92,65,10.3080555555556,2.3957967,-5.665165,6.20364983690846,96886.5,-672,46.20012,92.60002,0,7.30918555025357
"1239",0,"22",230,65,9.29527777777778,5.581365,-2.1948802,6.06909460184673,96109.9,-202,76.1001,33.40015,0,1.84233581853697
"2112",0,"24",294,85,12.1961111111111,-0.959800166666667,-1.58413991666667,2.13354935872723,97184.75,65,65.5001,89.66705,5.4,5.44548750259159
"8542",0,"52",238,65,9.64138888888889,0.6813445,-1.200019,1.39853730774757,97922.9,-85.7000000000116,87.39147,24.80022,0,9.7278132047565
"6039",120,"43",170,45,7.72722222222222,-1.94734728571429,5.00216714285714,5.40309955288078,96634.2857142857,434,70.0000428571429,7.42857142857143,0,1.99157895868918
"6439",29,"44",177,105,7.76722222222222,0.5032913625,-0.0115697875,0.724176490218353,97691.5,10,87.000125,0,0,47.1912891441331
"5144",0,"41",163,105,7.7025,-0.2284751625,3.45015375,3.47100902210757,96807.125,-85,62.6250875,36,0,13.1605727215768
"7734",0,"51",239,65,9.67861111111111,-0.9194556,0.245646,1.11735765736681,98016.61,210,93.18507,100,2.16,0
"2685",0,"25",257,65,10.5444444444444,-1.357167,-2.78185,3.10652914664173,97785.36,-100,90.8958,93.30077,0,5.3728873183587
"5713",0,"42",242,105,9.83861111111111,-0.7347529,1.4637115,1.65066454299146,97035.4,34,94.60003,24.2,0,73.6393394913906
"8219",0,"51",286,85,11.8533333333333,0.75486175,0.102650883333333,1.16986354329212,98974.6083333333,0,87.4995166666667,3.66666666666667,0,66.3812963299389
"4259",0,"34",198,65,8.13805555555555,0.32079815,-0.36780825,2.5718871904386,96586.125,-487,70.2500875,87.9995875,0,0
"8270",0,"52",147,65,8.03694444444444,-0.339174375,1.78832125,1.87786132441388,97630.25,43,70.5001375,75.00045,0,16.857675346624
"976",0,"21",160,45,7.74666666666667,-1.756074,3.46253,4.09396844777049,95754.875,-35,62.0000625,42,0,2.85879158385946
"3443",25,"32",202,45,8.20472222222222,-0.5924339375,0.481104,0.908287993278884,96939.5,71,80.750125,25.75,0,7.89020413182877
"5196",0,"41",215,105,8.62888888888889,-0.1736603625,0.597121625,0.876242371270594,97040.625,-144,91.12505,10,0,0
"7343",0,"45",110,85,9.525,0.07847955,-2.93677,3.11096075909303,97126,887,81.10018,93.80006,19.08,5.95897743571808
"2699",0,"25",279,65,11.535,-0.148148283333333,-1.58441683333333,1.70528234340758,96836.2083333333,17.1000000000058,84.8788333333333,1.5,0,5.25381777299129
"7571",0,"51",300,65,12.4625,1.95613591538462,-2.07080469230769,3.59183774348547,97122.6923076923,182,91.4616769230769,88.6154384615385,0.09,11.2595054914751
"5629",0,"42",156,105,7.835,-0.74941025,0.7725005,1.20763631329666,97241.625,70,85.750125,80.2506,0,4.68542481857663
"4812",0,"41",233,65,9.39916666666667,0.9646313,-0.7104145,1.28216510700379,96816.9,-362,89.20013,0,0,81.016392568314
"7228",0,"45",243,85,9.92083333333333,-0.501375366666667,2.10247888888889,2.20286238663955,96934.3333333333,29,87.5556,0,0,91.6004836301404
"2938",0,"31",270,65,11.1258333333333,0.766777545454545,-0.224855845454545,0.860286292243277,97168.4545454545,100,77.7909454545455,0,0,3.28361879160341
"9008",0,"54",92,45,10.3355555555556,3.652154,1.3701742,4.09137856073662,97728.2,500,70.0001,9.6,0,3.64910907163052
"9023",0,"54",107,45,9.64222222222222,-3.242752,3.099718,4.60836532574569,98006.5,-102,69.30008,39.60029,0,43.9288010121639
"7380",0,"45",147,85,8.13194444444444,-2.993680125,4.69597625,6.19526588328275,96296.375,770,91.750075,88.5005875,3.78,5.92619072022254
"788",0,"14",304,85,12.5888888888889,-1.36986876923077,4.30262461538462,4.59085069256256,96111.5307692308,818.700000000012,89.9050615384615,86.6924,0,0
"9110",0,"54",194,45,8.02194444444445,-0.69267895,2.31718,2.46665900647461,97295.5,183,92.7500875,4.75,0,27.797687199047
"9591",0,"55",257,85,10.5575,-1.892606,4.76992,5.15395559572406,97493.7,-75,70.89999,11,0,0
"6943",0,"45",130,45,8.68916666666667,-0.55083575,0.7740222125,1.32250896390062,96064,-127,93.7501,58.500075,3.6,0.334121899567446
"2436",0,"25",237,65,9.65166666666667,-0.4386291,-0.8237769,1.07296622864902,97438.2,-42,86.10017,0,0,58.5893428261532
"7504",0,"45",308,85,12.7272222222222,0.1196588,1.15516376923077,1.56573287769319,98299.9,-194.300000000003,56.5186615384615,0,0,3.75255495874451
"2877",0,"31",206,65,8.29861111111111,0.2588904,-1.35493142857143,1.38503034671038,97007.8571428571,-118,86.4287714285714,22.2857142857143,0,44.9318963075786
"8317",0,"52",194,65,7.97305555555556,1.09238525,0.74338675,1.4759087773208,96668.75,-74,80.625175,1.25,0,0
"3690",11,"32",245,45,9.96666666666667,-1.4624237,0.30171234,1.51781724078596,97653.45,-195.800000000003,85.57138,0,0,0
"5134",0,"41",153,105,7.86722222222222,0.4110333375,-0.9721096875,1.27798232165634,97039,-65,74.25015,2.5,0,1.17527050254028
"8813",0,"54",130,45,8.65194444444444,5.78072875,0.479838125,5.88547021672505,97260.375,-217,72.62515,56.9997,0,0.992604557448475
"2691",0,"25",271,65,11.1786111111111,1.10953836363636,-1.12492950909091,1.8744975781226,96866.4909090909,-604.299999999988,71.6400727272727,0,0,0.535969671343711
"5382",0,"42",315,65,13.0219444444444,8.03433615384615,-5.35964230769231,9.71494684364699,96123.3846153846,-1311,85.5386076923077,65.6923461538462,6.03,0
"6502",121,"44",240,105,9.77194444444445,0.8468651,-3.840863,3.97694413083141,97409.7,-265,93.90004,98.99974,0.36,0.992643931340889
"879",0,"21",174,45,7.66333333333333,-2.63681,0.830572125,3.07315899997552,96687.5,107,71.500125,72.500275,7.74,7.18918427681427
"349",0,"12",267,85,10.9905555555556,-2.58576909090909,4.13581272727273,4.88320535505196,96097.4272727273,-25.6999999999971,70.7536090909091,8.54552727272727,1.44,18.7397741753459
"6745",17,"44",260,105,10.675,0.8210724,0.33990966,1.02210503295749,97422.49,-360,90.20758,19.5,0,80.2804357177814
"3435",44,"32",194,45,7.98,1.201760375,0.415261075,1.66393247231321,96299.875,-75,80.250175,2.75,0,0
"5654",0,"42",181,105,7.74083333333333,-1.4709225,1.273239775,2.48088604646642,96800.75,264,89.125,35.5000875,7.2,63.7555544893861
"8371",0,"52",249,65,10.1619444444444,0.3256728,-1.945131,2.1831758261258,97341.7,-123,88.79998,63.60021,3.06,6.86788680160522
"3202",0,"31",172,105,7.65833333333333,0.53557175,0.3267102125,0.791121300691096,97210,145,89.3750625,60.2499875,1.035,39.5019197045526
"1950",0,"24",123,85,8.93027777777778,-2.53057111111111,-3.07401266666667,4.07699758631966,96196.4444444444,-616,67.556,63.1111222222222,0.9,36.8569230352481
"3748",0,"32",303,45,12.565,0.0922092307692308,-5.40965692307692,5.42469070412163,97608.6076923077,-700,81.0651,89.3075769230769,0,0
"6626",0,"44",116,105,9.24277777777778,-1.8408127,-2.901276,3.52716049793148,96615.7,-122,80.10004,35.20017,0,29.815972192316
"3256",0,"31",229,105,9.2225,0.08581167,0.01035294,1.20376587913616,96864.2,-156,92.69997,52.8,0,38.1111406102336
"2872",0,"31",201,65,8.13583333333333,-1.25655357142857,3.64573285714286,3.91603531174441,96855.4285714286,-45,87.0000285714286,38.2857857142857,0,61.6288802716672
"8480",0,"52",156,65,7.83666666666667,2.747125,-1.9167975,3.35650799362631,97248.875,111,72.8750375,6.75,0,0
"1255",0,"22",246,65,10.0241666666667,-1.2410823,2.9218069,3.23034978176532,96197.4,-270,74.50002,61.80034,0,11.4733628872193
"171",0,"12",89,85,10.4652777777778,-3.5910424,6.120028,7.23400511648119,95271.6,699,39.20001,97.40012,0,0.124985328902276
"8036",0,"51",103,85,9.79277777777778,-0.7114921,5.58535,5.63741776802127,98172.2,-74,38.60004,24.6,0,13.3788134820674
"1862",0,"23.1",98,65,10.0333333333333,-1.1678351,-4.002551,4.47641352830316,94989.4,368,97.20003,99.99939,2.88,0.000267267343655492
"728",0,"14",244,85,9.93972222222222,-0.49566384,-1.355411,1.45755739040355,96621.04,-185.700000000012,91.422,0,0,0
"5741",0,"42",270,105,11.1397222222222,-0.798686545454545,2.76834181818182,2.88978847707844,96824.1818181818,-25,75.4546545454545,13.2727272727273,0,86.6886694623332
"8816",0,"54",133,45,8.53944444444445,-3.63611625,1.9974805,4.24146631596077,97894.75,554,92.749875,99.7500375,17.5950972,0
"7176",0,"45",191,85,7.995,-1.900619625,1.9573675,2.79858166401842,97100.875,169,90.5001125,70.0007375,7.92,0.512844470075362
"3194",0,"31",164,105,7.69694444444444,-0.0233797375,2.77822,2.8381720519278,96622.375,-14,66.1250875,7,0,34.8728388071065
"3366",3,"32",123,45,8.89694444444445,-1.718071,-3.80317888888889,4.24459809918668,96728.5555555556,-612,62.7782222222222,65.7781,0.72,34.1909172654994
"2050",0,"24",232,85,9.4125,0.4357896,3.613963,3.66884661690057,96259.8,-32,66.00015,16.4,2.7,8.87425920381305
"4298",0,"34",239,65,9.72805555555555,-3.1630945,2.6595002,4.60911615823436,96931.4,321,88.60007,93.00003,27.18,5.58127355136918
"4281",0,"34",220,65,8.90722222222222,-1.60907288888889,0.264301222222222,1.77233799347812,96869.6666666667,-132,90.5557111111111,69.5561333333333,8.64,4.93557899154169
"5098",0,"41",117,105,9.14444444444444,-6.02001111111111,-2.58634444444444,6.60822511440638,95557.7777777778,601,90.0002777777778,100,23.67,0
"6120",0,"43",277,45,11.4588888888889,-1.452533,0.953841636363636,1.86746222115375,97993.8181818182,-204,81.7274454545455,48.7276181818182,0,9.41599868333657
"1016",0,"21",200,45,8.10722222222222,-1.89992,1.318915,2.39668559521453,96884.7142857143,213,85.0001571428571,58.2852285714286,0,41.3405523419208
"2413",0,"25",214,65,8.69222222222222,-0.354794142857143,-2.171946,2.51766955216142,96618.7142857143,-198,88.2858428571429,12.2857142857143,0,78.7155552711779
"6845",0,"45",280,45,11.59,0.469184166666667,1.92241833333333,2.02445093343204,97251.3333333333,250,80.2501333333333,33.1666916666667,0,4.69265014517171
"7436",0,"45",228,85,9.24861111111111,-0.4185371,1.399688,2.34170484067429,97288.7,-336,84.40015,18.2,0,62.8561314033873
"3738",0,"32",293,45,12.1533333333333,0.411647375,-3.61744,3.69287703524358,97977.4916666667,-490,86.147125,77.1670166666667,1.476,11.5142035785432
"7247",0,"45",262,85,10.7838888888889,-0.7271788,1.6984,1.89000690261112,97452.1,-30,82.70008,13.8,0,10.1396802730184
"7230",0,"45",245,85,10.0111111111111,-1.1774689,2.917973,3.15673174522758,96733.1,105,77.9,12.2,0,57.3244966921616
"4908",0,"41",126,105,8.74611111111111,-2.56953875,6.986535,7.54219099915302,95945.875,171,93.6247375,99.99995,50.94,0.0000450603537158569
"1831",0,"23",289,45,11.9777777777778,0.112226308333333,-0.452908525,1.0157872739931,95590.125,-35.8000000000029,84.2259416666667,22.0833583333333,0,77.8215299959031
"5951",0,"42",277,105,11.4477777777778,-4.56087909090909,5.95033727272727,7.52086926435895,96205.6636363636,200,70.3061272727273,9.72727272727273,0,0.795873584881503
"2752",0,"31",251,65,10.2475,0.491211,-0.7862045,1.12044530838697,96732.3,30,87.80009,1,0,4.00356634988575
"9597",0,"55",263,85,10.8297222222222,-0.922886272727273,1.55620454545455,1.84423354650366,97882.2727272727,53,86.9092,4.90909090909091,0,21.7074650690786
"2389",0,"25",188,65,7.93444444444444,0.105334875,-0.6684193125,1.24447244387285,97217.5,91,85.500125,5,0,32.5634704319087
"1169",0,"22",160,65,7.77166666666667,-0.195965566666667,1.91185333333333,1.93013159035216,95732,31,53.3334666666667,72,0,0
"7527",0,"51",256,65,10.4838888888889,-1.813188,3.33828,3.85022804721392,97228.4,-7,81.19999,19.40008,3.69,0
"5110",0,"41",129,105,8.635,-3.68766875,1.43507295,4.06875639905707,95797.625,397,82.7502625,99.499925,14.13,0.0389128515297162
"6349",0,"43",305,45,12.6333333333333,0.905551769230769,-0.160502030769231,1.93160082970164,96434.7538461538,-604.299999999988,81.9625307692308,27.6923076923077,0,0.130621325497356
"7832",0,"51",123,85,8.87888888888889,0.601374044444444,-4.15734555555556,4.36393031856863,97626.6666666667,-613,64.4448888888889,82.2224444444444,2.52,17.7602298265668
"3707",6,"32",262,45,10.7577777777778,-0.761827272727273,2.18109,2.33891546052567,96632.8090909091,-100,82.9342818181818,0,0,83.7363716047373
"7268",0,"45",283,85,11.7211111111111,0.615892583333333,2.95146166666667,3.02563669004296,96576.4166666667,527,77.2500666666667,7.5,0,0.170024856928769
"5416",0,"42",106,65,9.66277777777778,-3.161906,3.435289,4.68516918588978,96991.6,-209,67.50008,30.00036,0,46.0493531945307
"5105",0,"41",124,105,8.84055555555556,2.57933866666667,-2.47305144444444,4.1665225528493,96584.5555555556,-271,59.1115,0.888888888888889,0,0
"6747",0,"44",262,105,10.7666666666667,-0.909554272727273,2.57313545454545,2.74838058498866,97096.4454545455,-100,82.4797363636364,0,0,83.7363716047373
"928",0,"21",112,45,9.37305555555556,1.3678163,-3.24978,3.53583467923582,96629.9,-345,84.40005,16.20002,0,83.7009156474757
"1890",0,"23.1",168,65,7.72333333333333,-0.9736277125,-0.5600565375,1.523881456024,95992.5,31,76.12515,67.5003375,2.61,0
"1350",0,"22",97,65,10.0841666666667,1.7458184,-0.52231614,2.54368278221744,96235.8,-117,64.49996,14.2,0,0
"6614",0,"44",104,105,9.78083333333333,-0.86570636,3.125468,3.30420583260098,97514.6,-337,62.80007,17,0,24.019042972028
"5655",0,"42",182,105,7.75222222222222,-2.80005125,-0.9339307125,3.09082041641737,96912.75,-38,83.1250625,43.5007625,0,56.382991190283
"2845",0,"31",174,65,7.66083333333333,1.09352125,-1.87609,2.28165677393405,96566.125,-271,69.87505,1,0,79.5361526035114
"6398",9,"44",136,105,8.43527777777778,-2.499203125,3.49651875,4.47474041194616,96262.625,416,93.7501125,89.2505125,26.73,0
"7700",0,"51",205,65,8.27027777777778,0.572838857142857,0.444672571428571,2.67164458303491,97338.1428571429,-114,83.5715857142857,4,0,64.621098125929
"9474",0,"55",137,85,8.43138888888889,1.373291375,-2.8814889,3.3462881946509,97933.25,-698,79.875125,20.75,0,0
"8567",0,"52",263,65,10.8030555555556,0.697703454545455,-0.510139454545455,1.05702746175256,97704.5090909091,-240.100000000006,83.5668363636364,0,0,69.092271621684
"5625",0,"42",152,105,7.91638888888889,-1.93010875,3.96129,4.43996733459579,97301.75,235,75.7501375,63.249675,0,36.5562018814647
"277",0,"12",195,85,8.00694444444444,0.693870025,0.473900525,1.17906581584198,96282.625,-200,86.8752,0.75,0,43.8176184800879
"6157",0,"43",314,45,12.9727777777778,-0.131331861538462,-1.12417038461538,1.64562582963117,96544.8461538462,489,88.6155,24.6155284615385,0,0
"1324",0,"22",71,65,11.3086111111111,-0.83077075,1.93367506666667,2.47082880894795,96925.3333333333,256,57.1667666666667,4.83333333333333,0,3.02765297026106
"6715",0,"44",230,105,9.31638888888889,-0.9210431,1.0142144,2.04138293394789,97478.5,28,87.3999,31.4,0,68.5450595300113
"2612",0,"25",183,65,7.85333333333333,-2.24162625,0.199177375,2.34008289896077,97102.875,225,69.37495,99.0001,0,0
"2164",0,"24",101,85,9.91666666666667,0.18286905,-2.8374881,3.09036464225343,96505.4,-794,55.40004,20.20012,0,5.23355795604274
"8393",0,"52",279,65,11.5502777777778,0.280440575,0.19547535,0.923687744565014,97831.5833333333,-104,83.3334083333333,50.1668083333333,0,1.28545766771286
"9700",0,"55",223,85,9.04194444444444,-0.80606304,4.682284,4.79208048922657,97454.5,-38,78.80016,50.80052,3.96,10.2049152285788
"7201",0,"45",216,85,8.76972222222222,-1.21682514285714,0.598833285714286,1.55512958683305,97051,-3,96.2857857142857,82.5722571428571,0,9.02475850563989
"1440",0,"22",204,65,8.25777777777778,-0.592257142857143,0.981697428571429,1.57754921102466,96390.8571428571,-19,87.0000428571429,60.0002428571429,2.7,35.1856506657385
"4283",0,"34",222,65,8.98916666666667,0.732688444444444,-1.01864722222222,1.29116561948894,97757,-245,89.4444555555555,1.77777777777778,0,3.09766480403494
"5217",0,"41",240,105,9.72,-0.8290002,1.0525754,1.45401968844631,97122.45,-100,87.63649,12.9,0,6.33058680540251
"5750",0,"42",279,105,11.55,-0.104975925,-0.273274183333333,0.685485396732994,97572.8333333333,-140,78.000075,50.1668083333333,0,0.938321640845271
"8548",0,"52",244,65,9.91777777777778,0.6668362,-0.9679117,1.24517466958128,98021.04,-185.700000000012,88.022,0,0,0
"5233",0,"41",256,105,10.4694444444444,0.70561214,-4.164876,4.44241286562414,96949.35,-330,87.29319,78.90076,33.48,7.26006586868673
"8528",0,"52",224,65,9.02055555555556,-0.613820555555556,-0.625064666666667,2.56400444570479,96977,106,94.3333666666667,85.5552888888889,10.98,2.56664005267896
"8714",0,"53",248,65,10.1127777777778,-2.276769,5.539531,6.05510380194921,95859.55,74.3000000000029,77.18609,41.90015,0,0.362258191220413
"4887",0,"41",308,65,12.7719444444444,1.40331269230769,-0.715027538461538,1.68730729029983,97999.9,-194.300000000003,69.5186615384615,0,0,3.75255495874451
"4467",0,"34",183,65,7.82444444444444,-2.38225125,0.449176625,2.43775538195827,97488.625,141,70.62495,94.0011,0,0
"2520",0,"25",86,65,10.6225,2.791988,-2.9483127,4.10799268826504,97308.2,70,80.89999,94.40039,0,4.56076913621959
"8949",0,"54",284,45,11.7683333333333,2.35499,-0.778944333333333,3.89377251361658,96761.3333333333,-963,44.8334166666667,12.3333333333333,0,0
"1998",0,"24",180,85,7.78583333333333,1.0722142125,-0.6834259625,1.42249763195432,96372,69,82.250175,6.75,0,77.129664647232
"8654",0,"53",148,65,8.04305555555556,0.939648625,1.285761625,2.28395018054507,95473.125,-83,91.8750375,90.750725,13.41,4.62450802093882
"871",0,"21",166,45,7.68,0.110876625,-1.401595125,1.42666180151685,96973.75,-92,86.375175,0.25,0,0
"7215",0,"45",230,85,9.34555555555556,4.831365,-2.10738,5.31057738869542,96575.1,-202,81.1001,18.20015,0,3.54411602076323
"7466",0,"45",258,85,10.59,-1.3910448,1.3104009,2.00931753767874,97580.46,174.299999999988,93.90132,64.60025,0,27.7712692864743
"6289",22,"43",229,45,9.25916666666667,-0.5141879,0.8728521,1.61766583301238,97450.4,-97,84.29997,36.2,0,52.8179106836515
"2400",0,"25",201,65,8.25,0.952915,-0.4635933125,1.10355154027563,96887.5,-103,86.87505,0,0,5.86502405480457
"7082",0,"45",306,45,12.6527777777778,-3.25686076923077,-2.63166461538462,4.195578691541,97042.8076923077,-234.399999999994,54.4141153846154,69.3081461538462,3.24,0.446548609682188
"2158",0,"24",95,85,10.1952777777778,-3.819437,1.8197711,4.49246401523894,97202.1,392,49.40004,10.6,0.09,0
"9187",0,"54",271,45,11.1766666666667,0.825447,-0.727202818181818,1.7648691997419,97566.4909090909,-604.299999999988,71.2764363636364,0.272727272727273,0,1.09052403573015
"6643",5,"44",133,105,8.55194444444444,0.156354375,1.078019625,1.18511433739382,97791.25,214,73.500075,0.5,0,27.7307432949417
"7419",0,"45",202,85,8.27333333333333,0.0941643714285714,4.32912428571429,4.36436429464732,97024.2857142857,42,74.4288,44,0,55.0558387838031
"4244",0,"34",183,65,7.82777777777778,-2.13380125,-0.303278375,2.29092375154524,97209.625,-33,90.5001,63.500875,0,35.9019296563039
"5916",0,"42",242,105,9.82666666666667,-1.27729052,-0.0068583,2.01247349642083,97717.77,-4.30000000000291,94.78083,58.100491,5.04,0.0790486850619273
"5552",0,"42",282,65,11.6730555555556,-1.013624,-2.28307583333333,2.58079121104399,98059.2666666667,-314.299999999988,68.6381416666667,5.75,0,19.3219141910388
"4967",0,"41",185,105,7.75972222222222,-1.24120925,2.90899375,3.19947640417019,96669.5,126,79.25005,56.250175,0,27.5475669195707
"7079",0,"45",303,45,12.5380555555556,-0.201059833076923,-5.86638769230769,5.9084872848099,97600.9153846154,-800,80.8343307692308,74.7690769230769,0,0
"1873",0,"23.1",112,65,9.38944444444444,-0.57235908,1.2214057,1.4139255279175,96032.8,-2,53.90002,3.4,0,9.0981201791824
"7586",0,"51",91,65,10.3613888888889,4.944553,-2.34322337,5.74738346364914,97165.6,-532,85.49999,68.19971,1.53,7.1308722659391
"4020",0,"33",144,85,8.1625,-1.00076525,1.47642325,2.15221263254988,96527.875,-85,89.750025,72.7502875,19.98,21.9677383118211
"7809",0,"51",97,85,10.0638888888889,-0.90062719,-3.573235,3.74833617817819,97874.6,-7,93.30006,100,0.045,0
"705",0,"14",221,85,8.93194444444444,-1.60728733333333,1.95341733333333,2.59511931449018,95841.8888888889,49,88.8890111111111,42.6667436255556,0,0.473823107485155
"4618",0,"41",257,65,10.5286111111111,-1.742606,4.85742,5.18009287582334,96324.8,8,72.09999,5.4,0,0
"6369",0,"44",91,105,10.3711111111111,0.5462277,-2.91516,3.79836672349771,96449.1,-561,78.00035,98.39967,15.48,1.53531505021995
"841",0,"21",136,45,8.36388888888889,-0.952328125,3.07464375,3.98291800747716,95234.25,471,88.2501125,72.2509125,0.9,0
"9712",0,"55",235,85,9.55444444444444,-1.43445,3.023194,3.3579634841269,97856.2,111,76.60017,8,0,52.6665519379734
"8172",0,"51",239,85,9.67861111111111,-0.9194556,0.245646,1.11735765736681,98016.61,210,93.18507,100,2.16,0
"888",0,"21",225,45,9.05944444444444,-1.02156488888889,1.02976444444444,1.49981029278693,96737.3333333333,-239,79.5556444444444,48.2226111111111,0,0
"7092",0,"45",107,85,9.6475,-1.29148944444444,-0.130187174444444,1.33397704709921,97040.1111111111,296,75.7781777777778,94.2225444444445,2.16,0
"852",0,"21",147,45,8.01444444444444,-1.104799,1.91332125,2.2587562212778,96602,34,61.6251375,67.5005875,0,19.7682288940882
"5374",0,"42",307,65,12.7319444444444,-2.00472153846154,5.54036,5.90091623245711,96672.2307692308,-231,82.4616615384615,12.4615384615385,0,14.3123590980524
"5126",0,"41",145,105,8.07277777777778,-1.0316725375,2.71711925,3.17889554205349,96314,94,78.0001,88.5003,0.81,0.895265592784571
"918",0,"21",102,45,9.83777777777778,-0.3067229,-0.8943953,1.2140154751989,97224.7,-120,49.29995,8,0,13.9484366153786
"8077",0,"51",144,85,8.11222222222222,-1.219515375,1.726422875,2.29601184630806,97386.625,-120,91.625025,72.5002875,9.315,23.831171482566
"5922",0,"42",248,105,10.1044444444444,-2.695519,5.064531,5.76107207709723,96659.55,74.3000000000029,75.78609,39.90015,0,0.415926071401215
"6563",0,"44",301,105,12.4797222222222,4.15844307692308,-1.70472738461538,4.68065799310222,96931.9230769231,-484,58.6154307692308,1.84615384615385,0,86.3454588023959
"1935",0,"24",101,85,9.90472222222222,-1.03278877777778,5.27999777777778,5.38728521263055,96137.7777777778,283,57.2223,28.2222666666667,0,12.8356508263919
"741",0,"14",257,85,10.5361111111111,-1.407167,-2.58185,2.94944945501155,96835.36,-100,87.6958,90.40097,0,8.38280292730553
"8279",0,"52",156,65,7.83194444444444,-0.796284875,0.944375125,1.30122837854886,97521.875,82,86.500125,76.0007125,0,7.46316572321549
